FishCode,PreyID,PreyIDsimple,AlternativeID,MasterName,LeftOtoCheck,RightOtoCheck,LeftLength,LeftWidth,LeftPerim,LeftArea,RightLength,RightWidth,RightPerim,RightArea,AverageLength,AverageWidth,AveragePerimeter,AverageArea,LeftComposition,RightComposition,Digestion,ActualFishLen,ActualFishWeight,AVGPredictedLength,SalmonSpecies,SalmonSex,SalmonLength,SalmonWeight,CollectionMonth,CollectionYear,CollectionDayofYear,Season,Latitude,Longitude,StatArea
18040,A,A,,18040HerringHerringA,YES,YES,2.179294059,1.149036826,5.85609797,1.725380521,2.115059524,1.136583191,5.833872938,1.690278211,2.147176792,1.142810008,5.844985454,1.707829366,,,3,86,4.2863,97.95910699,ch,female,45,5,12,2018,360,winter,48.35967855,-123.7568238,20
18041,A,A,,18041HerringHerringA,YES,NO,1.836391727,1.007167389,4.916090966,1.353527828,,,,,1.836391727,1.007167389,4.916090966,1.353527828,,,3,86,5.8965,83.4510386,ch,,63,6.64,12,2018,360,winter,48.33640251,-123.5492177,20
18041,B,B,,18041HerringHerringB,YES,YES,1.992536226,1.03117316,5.236328999,1.416244221,2.006050523,1.057414068,5.33003737,1.482608764,1.999293375,1.044293614,5.283183185,1.449426492,,,3,87,4.2037,91.05561333,ch,,63,6.64,12,2018,360,winter,48.33640251,-123.5492177,20
18041,C,C,,18041HerringHerringC,NO,YES,,,,,1.929388647,1.008801037,5.098352669,1.425070776,1.929388647,1.008801037,5.098352669,1.425070776,,,3,79,3.7933,87.7923208,ch,,63,6.64,12,2018,360,winter,48.33640251,-123.5492177,20
18041,D,D,,18041HerringHerringD,YES,NO,3.142117188,1.579209804,8.799582618,3.534466708,,,,,3.142117188,1.579209804,8.799582618,3.534466708,,,3,148,26.2547,144.4049145,ch,,63,6.64,12,2018,360,winter,48.33640251,-123.5492177,20
18044,A,A,,18044HerringHerringA,NO,YES,,,,,1.856994979,1.044872965,4.881412382,1.349530644,1.856994979,1.044872965,4.881412382,1.349530644,,,2,87,5.4015,84.41283962,ch,male,60,5.82,12,2018,360,winter,48.35375476,-123.8212643,20
18045,A,A,,18045HerringHerringA,NO,YES,,,,,2.00083802,1.086608972,5.514377589,1.50828202,2.00083802,1.086608972,5.514377589,1.50828202,,,3,88,7.459,91.12772043,ch,male,63,8,8,2018,241,summer,49.5841606,-124.1074275,16
18045,B,B,,18045HerringHerringB,YES,NO,2.027782024,1.136075396,5.582070017,1.536122264,,,,,2.027782024,1.136075396,5.582070017,1.536122264,,,4,,,92.38552044,ch,male,63,8,8,2018,241,summer,49.5841606,-124.1074275,16
18046,A,A,,18046HerringHerringA,YES,YES,2.467380333,1.245492867,6.685622117,2.196101866,2.357441685,1.191876514,6.333373111,1.967802903,2.412411009,1.218684691,6.509497614,2.081952384,,,3,92,11.4224,110.3407707,ch,,69,8.5,12,2018,351,winter,49.32413372,-123.1686904,28
18046,A,A,Unidentified Fish,18046Unidentified FishHerringA,NO,YES,,,,,2.336109114,1.107349056,6.262146741,1.868208843,2.336109114,1.107349056,6.262146741,1.868208843,,,4,,,106.7788457,ch,,69,8.5,12,2018,351,winter,49.32413372,-123.1686904,28
18046,B,B,,18046HerringHerringB,YES,YES,2.225602771,1.144294955,6.077117404,1.786648304,2.258311277,1.128065876,6.07345117,1.783864748,2.241957024,1.136180415,6.075284287,1.785256526,,,4,,,102.3836378,ch,,69,8.5,12,2018,351,winter,49.32413372,-123.1686904,28
18051,A,A,,18051HerringHerringA,YES,YES,2.452384937,1.236196869,6.737429688,2.087219308,2.427428497,1.239970429,6.599002144,2.084551172,2.439906717,1.238083649,6.668215916,2.08588524,,,3,105,12.5046,111.6243254,ch,female,86.29441624,15,11,2018,328,winter,49.43062308,-123.4371707,28
18051,A,A,Unidentified Fish,18051Unidentified FishHerringA,YES,NO,2.613674344,1.431206229,7.249505741,2.613462082,,,,,2.613674344,1.431206229,7.249505741,2.613462082,,,4,,,119.7361457,ch,female,86.29441624,15,11,2018,328,winter,49.43062308,-123.4371707,28
18051,B,B,,18051HerringHerringB,YES,YES,2.23613447,1.154867744,5.871104593,1.768621898,2.214422441,1.154300335,5.913479343,1.774775861,2.225278455,1.154584039,5.892291968,1.771698879,,,3,91,8.5585,101.6050488,ch,female,86.29441624,15,11,2018,328,winter,49.43062308,-123.4371707,28
18051,C,C,,18051HerringHerringC,YES,YES,2.372549485,1.202040605,6.529874161,1.98297102,2.437976462,1.189997383,6.561201063,2.02834032,2.405262973,1.196018994,6.545537612,2.00565567,,,3,102,10.2167,110.0070861,ch,female,86.29441624,15,11,2018,328,winter,49.43062308,-123.4371707,28
18051,D,D,,18051HerringHerringD,YES,YES,2.382824062,1.297468344,6.543589962,2.126290896,2.407199843,1.251010649,6.647016437,2.094084175,2.395011953,1.274239496,6.5953032,2.110187535,,,4,,,109.528548,ch,female,86.29441624,15,11,2018,328,winter,49.43062308,-123.4371707,28
18052,A,A,,18052HerringHerringA,NO,YES,,,,,2.336135275,1.314872758,6.529399644,2.20559692,2.336135275,1.314872758,6.529399644,2.20559692,,,4,,,106.7800669,ch,male,72,13.5,7,2018,209,summer,49.650721,-124.151564,16
18055,A,A,,18055HerringHerringA,NO,YES,,,,,2.123972389,1.157370987,5.883007154,1.698872968,2.123972389,1.157370987,5.883007154,1.698872968,,,3,98,11.1845,96.87587906,co,female,55.83756345,5,8,2018,214,summer,49.35274094,-123.4252867,28
18057,A,A,,18057HerringHerringA,YES,YES,2.637148373,1.428656018,7.441472577,2.689030715,2.758988899,1.423750314,7.637330025,2.742172546,2.698068636,1.426203166,7.539401301,2.71560163,,,3,117,21.3114,123.6758401,ch,male,,,6,2018,179,summer,49.5841606,-124.1074275,16
18057,B,B,,18057HerringHerringB,NO,YES,,,,,2.677150189,1.372500162,7.3891907,2.66278405,2.677150189,1.372500162,7.3891907,2.66278405,,,3,113,15.8034,122.6993251,ch,male,,,6,2018,179,summer,49.5841606,-124.1074275,16
18061,A,A,,18061HerringHerringA,NO,YES,,,,,1.620562537,0.945820703,4.371617065,1.086839294,1.620562537,0.945820703,4.371617065,1.086839294,,,3,83,4.627,73.37570037,ch,male,41.9,,8,2018,224,summer,,,
18064,A,A,,18064HerringHerringA,YES,YES,2.827378721,1.412161328,7.654714822,2.841463529,2.75401384,1.401158221,7.457624921,2.768352918,2.79069628,1.406659774,7.556169871,2.804908223,,,3,121,9.3782,127.9998838,,,,,,,,,,,
18065,A,A,,18065HerringHerringA,YES,YES,3.341448771,1.597948104,8.86175075,3.675064632,3.389354005,1.569639024,8.969327996,3.69069344,3.365401388,1.583793564,8.915539373,3.682879036,,,3,150,31.5488,154.8282676,,male,,,,,,,,,
18066,A,A,,18066HerringHerringA,YES,YES,3.288521291,1.583918014,9.404731062,3.6079494,3.325155727,1.529958452,9.166754306,3.567217345,3.306838509,1.556938233,9.285742684,3.587583373,,,3,145,35.8551,152.0944353,ch,male,56,4.5,1,2019,7,winter,48.42394945,-123.4244635,19
18067,A,A,,18067HerringHerringA,YES,YES,1.981728,1.023404314,5.199251972,1.40285587,1.967780203,1.018683948,5.08792067,1.340960928,1.974754101,1.021044131,5.143586321,1.371908399,,,3,72,4.2523,89.91007096,ch,male,56,5,12,2018,359,winter,48.42648478,-123.4670006,19
18068,A,A,,18068HerringHerringA,YES,YES,2.020618581,1.049452417,5.393131419,1.541194985,2.026753301,1.063712689,5.434854012,1.55719597,2.023685941,1.056582553,5.413992716,1.549195477,,,2,88,5.546,92.1943071,ch,,55.83756345,4.5,1,2019,25,winter,48.42225915,-123.3930369,19
18071,A,A,,18071HerringHerringA,YES,YES,1.825021446,0.98683323,4.780176242,1.303795229,1.794014379,0.981585418,4.722439206,1.287442854,1.809517913,0.984209324,4.751307724,1.295619041,,,3,85,5.121,82.1965152,ch,male,59,6.5,12,2018,359,winter,48.42648478,-123.4670006,19
18072,A,A,Unidentified Fish,18072Unidentified FishHerringA,YES,YES,2.162984435,1.11672173,5.975425417,1.717510907,2.158614556,1.093646545,5.680559916,1.690463417,2.160799496,1.105184137,5.827992667,1.703987162,,,3,94,5.8811,98.59504206,ch,female,63,6.5,1,2019,24,winter,48.41464598,-123.4159602,19
18073,A,A,,18073HerringHerringA,NO,YES,,,,,3.26143738,1.626697856,9.40935154,3.761643456,3.26143738,1.626697856,9.40935154,3.761643456,,,3,170,57.581,149.9750198,co,,69,10,,,,,54.25708,-133.0893933,101
18074,A,A,,18074HerringHerringA,YES,YES,3.362139389,1.734312217,9.65287345,4.028246356,3.393212495,1.676455009,9.425158307,4.087167139,3.377675942,1.705383613,9.539015878,4.057706747,,,2,180,54.1317,155.4012683,co,,64,9,9,2018,246,summer,54.26087333,-133.0659017,101
18074,B,B,,18074HerringHerringB,YES,YES,3.273229468,1.702862404,9.188119378,3.810634051,3.357366735,1.674755253,9.298715837,3.898490847,3.315298102,1.688808829,9.243417607,3.854562449,,,2,176,54.1761,152.489346,co,,64,9,9,2018,246,summer,54.26087333,-133.0659017,101
18077,A,A,Unidentified Fish,18077Unidentified FishHerringA,YES,YES,2.020175932,1.09576373,5.426315828,1.587355294,2.046111589,1.063041232,5.265977216,1.545569453,2.03314376,1.079402481,5.346146522,1.566462373,,,4,,,92.63581703,ch,male,71,9.75,1,2019,24,winter,48.42648478,-123.4670006,19
18082,A,A,,18082HerringHerringA,YES,YES,3.734028866,1.698324813,10.74129039,4.440092817,3.725624279,1.675513164,11.03417847,4.51323509,3.729826572,1.686918988,10.88773443,4.476663954,,,4,,,171.8403641,ch,female,65,,3,2018,89,spring,48.70337357,-123.4351837,18
18082,B,B,Unidentified Fish,18082Unidentified FishHerringB,NO,YES,,,,,2.087103986,1.10605476,5.53170882,1.686962607,2.087103986,1.10605476,5.53170882,1.686962607,,,4,,,95.15478829,ch,female,65,,3,2018,89,spring,48.70337357,-123.4351837,18
18096,A,A,,18096HerringHerringA,YES,YES,1.747314955,0.969224573,4.643689686,1.162397129,1.747085736,0.989082824,4.73104137,1.187901999,1.747200345,0.979153698,4.687365528,1.175149564,,,3,71,4.438,79.28740651,co,female,57,,6,2018,161,summer,48.33153436,-123.7085729,20
18101,A,A,,18101HerringHerringA,YES,NO,3.133415032,1.553527155,8.703611846,3.300308286,,,,,3.133415032,1.553527155,8.703611846,3.300308286,,,3,130,27.8605,143.9986805,co,female,72,8,9,2018,260,summer,49.76310811,-124.3986148,15
18101,A,A,Unidentified Fish,18101Unidentified FishHerringA,YES,YES,2.196083092,1.14516259,6.072693652,1.739361993,2.137286386,1.156269981,5.926984648,1.663672478,2.166684739,1.150716285,5.99983915,1.701517235,,,4,,,98.86977697,co,female,72,8,9,2018,260,summer,49.76310811,-124.3986148,15
18103,A,A,,18103HerringHerringA,YES,YES,1.970901748,1.024702862,5.268618538,1.378856439,2.007049857,1.024229927,5.291199062,1.403706523,1.988975802,1.024466394,5.2799088,1.391281481,,,3,80,6.1939,90.5739684,ch,,63,6.5,9,2018,257,summer,49.5841606,-124.1074275,16
18103,B,B,Unidentified Fish,18103Unidentified FishHerringB,YES,YES,1.965283138,1.103016308,5.45306729,1.54883484,1.940978711,1.08827821,5.293700699,1.531467088,1.953130925,1.095647259,5.373383994,1.540150964,,,4,,,88.90065782,ch,,63,6.5,9,2018,257,summer,49.5841606,-124.1074275,16
18107,A,A,Unidentified Fish,18107Unidentified FishHerringA,YES,NO,3.180744281,1.566317218,9.160145366,3.456299797,,,,,3.180744281,1.566317218,9.160145366,3.456299797,,,4,,,146.2081045,ch,male,72,12,9,2018,260,summer,49.742816,-124.287164,15
18108,A,A,,18108HerringHerringA,NO,YES,,,,,3.672935474,1.784288369,10.53185182,4.46357389,3.672935474,1.784288369,10.53185182,4.46357389,,,2,174,66.0297,169.1845738,co,male,67,8.375,6,2018,161,summer,48.33153436,-123.7085729,20
18115,A,A,Unidentified Fish,18115Unidentified FishHerringA,YES,YES,1.564029749,0.878412909,4.113183278,0.962753922,1.560254139,0.900253823,4.138222509,1.007363251,1.562141944,0.889333366,4.125702893,0.985058586,,,4,,,70.64851024,ch,female,81,14.2,8,2018,216,summer,48.35375476,-123.8212643,20
18128,A,A,,18128HerringHerringA,YES,YES,2.099061526,1.073959905,5.653739066,1.586603129,2.122959296,1.110614851,5.737442811,1.640007704,2.111010411,1.092287378,5.695590939,1.613305417,,,4,,,96.27078801,ch,female,69,9,9,2018,255,summer,49.5841606,-124.1074275,16
18129,A,A,,18129HerringHerringA,YES,YES,2.885610674,1.425616808,7.828569244,2.935194115,2.904182757,1.456399085,8.049084858,2.977104501,2.894896715,1.441007947,7.938827051,2.956149308,,,4,,,132.8641685,ch,female,63,8,9,2018,260,summer,49.742816,-124.287164,15
18132,A,A,Unidentified Fish,18132Unidentified FishHerringA,NO,YES,,,,,2.159848352,1.05931593,5.792515417,1.62784859,2.159848352,1.05931593,5.792515417,1.62784859,,,4,,,98.55064076,ch,,64,7,9,2018,257,summer,49.5841606,-124.1074275,16
18132,A,A,,18132HerringHerringA,YES,YES,2.202996254,1.205548828,6.13165597,1.791180795,2.126793097,1.155890403,5.890371972,1.754874919,2.164894676,1.180719615,6.011013971,1.773027857,,,4,,,98.78621324,ch,,64,7,9,2018,257,summer,49.5841606,-124.1074275,16
18136,A,A,,18136HerringHerringA,YES,YES,2.212678215,1.149720135,5.925679565,1.705039921,2.19311446,1.124076588,5.87745781,1.662133669,2.202896338,1.136898361,5.901568687,1.683586795,,,3,90,6.0967,100.5602068,ch,,64,8,9,2018,266,summer,49.5841606,-124.1074275,16
18142,C,C,Unidentified Fish,18142Unidentified FishHerringC,YES,NO,3.777843352,1.866907969,10.48788478,5.127669128,,,,,3.777843352,1.866907969,10.48788478,5.127669128,,,4,,,174.0818834,ch,female,69.79695431,,12,2018,365,winter,49.94581464,-125.1776732,13
18150,A,A,,18150HerringHerringA,YES,YES,2.327628013,1.227620903,6.42675901,1.96532853,2.275306792,1.232468218,6.327192485,1.928765249,2.301467402,1.23004456,6.376975747,1.94704689,,,2,96,8.8428,105.1617013,ch,female,72,12,1,2019,25,winter,49.23346277,-123.9128993,17
18150,A,A,Unidentified Fish,18150Unidentified FishHerringA,YES,YES,2.279096609,1.149887666,5.923376404,1.835918638,2.307539949,1.111480829,5.899733323,1.831343101,2.293318279,1.130684247,5.911554864,1.833630869,,,4,,,104.7812839,ch,female,72,12,1,2019,25,winter,49.23346277,-123.9128993,17
18150,B,B,,18150HerringHerringB,YES,YES,2.753749942,1.288827782,7.407673923,2.544929822,2.704001951,1.338868999,7.351776223,2.519814818,2.728875946,1.313848391,7.379725073,2.53237232,,,3,115,15.6211,125.1139869,ch,female,72,12,1,2019,25,winter,49.23346277,-123.9128993,17
18150,C,C,,18150HerringHerringC,YES,YES,2.515291453,1.352736913,6.996371073,2.329535006,2.610012773,1.317518457,7.06599397,2.360267939,2.562652113,1.335127685,7.031182521,2.344901472,,,3,104,10.8913,117.354326,ch,female,72,12,1,2019,25,winter,49.23346277,-123.9128993,17
18150,D,D,,18150HerringHerringD,YES,YES,2.225947002,1.10286953,5.777583724,1.77708466,2.176580199,1.200623816,6.014818323,1.926462496,2.201263601,1.151746673,5.896201023,1.851773578,,,4,,,100.4839874,ch,female,72,12,1,2019,25,winter,49.23346277,-123.9128993,17
18154,A,A,,18154HerringHerringA,YES,YES,3.150645952,1.631003741,9.201071092,3.634914335,3.109786416,1.646099528,9.090113927,3.563326923,3.130216184,1.638551634,9.145592509,3.599120629,,,3,142,28.7282,143.8493519,ch,female,73,,1,2019,29,winter,49.21275341,-123.8059113,17
18155,A,A,,18155HerringHerringA,YES,YES,2.37324926,1.163991118,6.386369749,1.883422297,2.424311354,1.219621337,6.415320988,2.046204347,2.398780307,1.191806228,6.400845368,1.964813322,,,2,98,8.4444,109.7044623,ch,,72,,1,2019,26,winter,49.23346277,-123.9128993,17
18155,A,A,Unidentified Fish,18155Unidentified FishHerringA,NO,YES,,,,,4.02255133,2.096856624,11.60818163,6.016092752,4.02255133,2.096856624,11.60818163,6.016092752,,,4,,,185.5053412,ch,,72,,1,2019,26,winter,49.23346277,-123.9128993,17
18157,A,A,,18157HerringHerringA,YES,YES,2.772428896,1.326840131,7.706628187,2.486650228,2.719899029,1.31350397,7.54453871,2.441929529,2.746163963,1.320172051,7.625583449,2.464289879,,,3,106,9.6378,125.9210261,ch,,63,,1,2019,11,winter,49.34479575,-124.1438882,17
18157,A,A,Unidentified Fish,18157Unidentified FishHerringA,YES,YES,2.371793697,1.160000697,6.232488736,1.911203661,2.268314102,1.120963111,5.984660991,1.851572919,2.3200539,1.140481904,6.108574863,1.88138829,,,3,104,8.2986,106.0293561,ch,,63,,1,2019,11,winter,49.34479575,-124.1438882,17
18157,B,B,,18157HerringHerringB,YES,NO,2.401351619,1.210002273,6.433682236,2.074971175,,,,,2.401351619,1.210002273,6.433682236,2.074971175,,,3,96,7.5435,109.8244963,ch,,63,,1,2019,11,winter,49.34479575,-124.1438882,17
18157,B,B,Unidentified Fish,18157Unidentified FishHerringB,YES,YES,2.38189267,1.219083047,6.476017215,2.048259268,2.362392308,1.212876033,6.383324854,2.015545089,2.372142489,1.21597954,6.429671035,2.031902178,,,4,,,108.4609557,ch,,63,,1,2019,11,winter,49.34479575,-124.1438882,17
18161,A,A,Unidentified Fish,18161Unidentified FishHerringA,YES,YES,1.978473451,1.008633421,5.12262831,1.414492665,1.942212746,0.992749405,5.014438381,1.380661156,1.960343099,1.000691413,5.068533345,1.397576911,,,4,,,89.23733653,ch,female,65,,12,2018,364,winter,48.696638,-123.482753,18
18162,A,A,,18162HerringHerringA,YES,YES,3.191049538,1.609763854,8.866753958,3.553083539,2.907584115,1.613821018,8.311106194,3.351647351,3.049316827,1.611792436,8.588930076,3.452365445,,,2,143,30.0429,140.0728081,ch,female,65,,1,2019,1,winter,48.70337357,-123.4351837,18
18165,A,A,Unidentified Fish,18165Unidentified FishHerringA,YES,NO,1.997035793,0.992187578,5.428474101,1.445657177,,,,,1.997035793,0.992187578,5.428474101,1.445657177,,,4,,,90.95022487,ch,female,69,,1,2019,8,winter,48.70337357,-123.4351837,18
18169,A,A,,18169HerringHerringA,NO,YES,,,,,3.409867384,1.616804271,9.262691617,3.953820947,3.409867384,1.616804271,9.262691617,3.953820947,,,2,163,42.2173,156.9040292,ch,female,65.98984772,10,2,2019,49,winter,49.50131491,-124.6061162,14
18177,A,A,Unidentified Fish,18177Unidentified FishHerringA,YES,YES,1.966431884,1.004625012,5.244518051,1.39313408,1.934090258,0.999971681,5.095468627,1.345015961,1.950261071,1.002298346,5.169993339,1.36907502,,,4,,,88.76668731,ch,female,66,6.1,8,2018,232,summer,49.97361999,-124.8937201,15
18180,A,A,Unidentified Fish,18180Unidentified FishHerringA,YES,YES,2.828756544,1.485282182,7.731874489,3.007792444,3.01851561,1.474338302,8.022634062,3.062040292,2.923636077,1.479810242,7.877254276,3.034916368,,,4,,,134.2057793,ch,male,70.1,7.1,6,2018,175,summer,49.98059226,-124.7693863,15
18181,A,A,,18181HerringHerringA,YES,YES,2.226766258,1.209232647,6.177123352,1.838080898,2.270801419,1.184996331,6.279535723,1.852977347,2.248783839,1.197114489,6.228329538,1.845529122,,,3,95,8.6803,102.7023272,ch,male,64.72081218,6.7,8,2018,242,summer,49.76310811,-124.3986148,15
18182,A,A,Unidentified Fish,18182Unidentified FishHerringA,YES,NO,1.547193641,0.878832009,4.282005556,0.970157572,,,,,1.547193641,0.878832009,4.282005556,0.970157572,,,4,,,69.95069356,ch,female,67.25888325,9,7,2018,187,summer,49.98059226,-124.7693863,15
18185,A,A,Unidentified Fish,18185Unidentified FishHerringA,NO,YES,,,,,1.868259348,0.973278506,4.958947574,1.241753683,1.868259348,0.973278506,4.958947574,1.241753683,,,4,,,84.93868286,ch,male,70.2,10.5,7,2018,211,summer,49.92871165,-124.8079027,15
18188,A,A,,18188HerringHerringA,YES,YES,2.349166344,1.308590937,6.465819625,2.138506412,2.365712997,1.300597014,6.413240518,2.14043491,2.357439671,1.304593975,6.439530072,2.139470661,,,2,109,13.6257,107.7745987,ch,female,78.3,15,6,2018,165,summer,49.76266599,-124.5457205,15
18188,A,A,Unidentified Fish,18188Unidentified FishHerringA,YES,YES,2.761595064,1.383756753,7.798310017,2.586580418,2.68812797,1.354573254,7.532570258,2.4583975,2.724861517,1.369165003,7.665440138,2.522488959,,,4,,,124.9265853,ch,female,78.3,15,6,2018,165,summer,49.76266599,-124.5457205,15
18191,A,A,,18191HerringHerringA,YES,YES,2.094858259,1.149653046,5.844316155,1.677480768,2.064551697,1.156749721,5.685216974,1.692894063,2.079704978,1.153201383,5.764766564,1.685187415,,,3,80,3.996,94.80938779,ch,,60.6,,3,2019,68,spring,48.68714227,-123.4914102,19
18193,A,A,,18193HerringHerringA,YES,YES,2.277447582,1.119044395,6.055030975,1.800783375,2.284653386,1.115612373,6.069895154,1.790354125,2.281050484,1.117328384,6.062463064,1.79556875,,,3,95,6.0421,104.2085987,ch,female,73,11.8,3,2019,68,spring,48.71312537,-123.4908493,18
18194,A,A,,18194HerringHerringA,YES,YES,2.405541523,1.262751429,6.517990394,2.17654702,2.27726482,1.280472569,6.303944188,2.099800894,2.341403172,1.271611999,6.410967291,2.138173957,,,2,125,13.2319,107.0259829,ch,female,61,6.4,3,2019,68,spring,48.65215309,-123.5470171,19
18194,B,B,,18194HerringHerringB,YES,YES,3.04818957,1.51957245,8.143327347,3.248751767,3.106119338,1.570954388,8.23561297,3.381060376,3.077154454,1.545263419,8.189470158,3.314906071,,,3,155,20.6783,141.3723242,ch,female,61,6.4,3,2019,68,spring,48.65215309,-123.5470171,19
18195,A,A,,18195HerringHerringA,YES,YES,2.457648447,1.238344185,6.526700822,2.134866609,2.421609805,1.268754772,6.403182938,2.096744579,2.439629126,1.253549478,6.46494188,2.115805594,,,3,93,7.5789,111.6113669,ch,female,,7.2,3,2019,68,spring,48.68714227,-123.4914102,19
18195,B,B,,18195HerringHerringB,YES,NO,2.089476735,1.117293538,5.584663787,1.681435422,,,,,2.089476735,1.117293538,5.584663787,1.681435422,,,4,,,95.26555292,ch,female,,7.2,3,2019,68,spring,48.68714227,-123.4914102,19
